order_detail_key,source_row_id,order_key,order_id,order_date,ship_date,shipping_days,ship_mode,customer_id,customer_name,segment,country,state,city,postal_code,region,product_key,product_id,product_name,category,sub_category,sales,quantity,discount,profit
7590,7590,4803,US-2026-156895,2026-05-08,2026-05-12,4,"Standard Class",DJ-13510,"Don Jones",Corporate,"United States",Pennsylvania,Philadelphia,19140,East,109,FUR-CH-10003535,"Global Armless Task Chair Royal Blue",Furniture,Chairs,128.058000,240,0.30,-23.782200
8140,8140,4804,US-2026-156909,2026-07-16,2026-07-18,2,NULL,SF-20065,"Sandra Flanagan",Consumer,"United States",Pennsylvania,Philadelphia,19140,East,98,FUR-CH-10002774,"Global Deluxe Stacking Chair Gray",Furniture,Chairs,71.372000,2,0.30,-1.019600
8945,8945,4805,US-2026-156951,2026-10-01,2026-10-08,7,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Washington,Seattle,98105,West,138,FUR-CH-10004997,"Hon Every-Day Series Multi-Task Chairs",Furniture,Chairs,451.152000,3,0.20,NULL
8948,8948,4805,US-2026-156951,2026-10-01,2026-10-08,7,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Washington,Seattle,98105,West,691,OFF-BI-10001107,"GBC White Gloss Covers Plain Front","Office Supplies",Binders,81.088000,7,0.20,27.367200
8952,8952,4805,US-2026-156951,2026-10-01,2026-10-08,7,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Washington,Seattle,98105,West,1288,OFF-PA-10004451,"Xerox 222","Office Supplies",Paper,19.440000,3,0.00,9.331200
8953,8953,4805,US-2026-156951,2026-10-01,2026-10-08,7,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Washington,Seattle,98105,West,1292,OFF-PA-10004530,"Personal Creations Ink Jet Cards and Labels","Office Supplies",Paper,91.840000,640,0.00,45.001600
9827,9827,4806,US-2026-156958,2026-12-05,2026-12-06,1,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Washington,Seattle,98115,West,256,FUR-FU-10003268,"Eldon Radial Chair Mat for Low to Medium Pile Carpets",Furniture,Furnishings,199.900000,5,0.00,39.980000
9831,9831,4806,US-2026-156958,2026-12-05,2026-12-06,1,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Washington,Seattle,98115,West,705,OFF-BI-10001524,"GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies",Binders,83.920000,5,0.20,29.372000
9832,9832,4806,US-2026-156958,2026-12-05,2026-12-06,1,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Washington,Seattle,98115,West,707,OFF-BI-10001543,"GBC VeloBinder Manual Binding System","Office Supplies",Binders,172.752000,6,0.20,60.463200
9834,9834,4806,US-2026-156958,2026-12-05,2026-12-06,1,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Washington,Seattle,98115,West,735,OFF-BI-10002071,"Fellowes Black Plastic Comb Bindings","Office Supplies",Binders,9.296000,2,0.20,3.021200
9842,9842,4806,US-2026-156958,2026-12-05,2026-12-06,1,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Washington,Seattle,98115,West,1711,TEC-PH-10000148,"Cyber Acoustics AC-202b Speech Recognition Stereo Headset",Technology,Phones,31.176000,3,0.20,NULL
7980,7980,4807,US-2026-157091,2026-06-26,2026-07-01,5,"Standard Class",DB-13405,"Denny Blanton",Consumer,"United States",Indiana,"La Porte",46350,Central,152,FUR-FU-10000293,"Eldon Antistatic Chair Mats for Low to Medium Pile Carpets",Furniture,Furnishings,526.450000,5,0.00,31.587000
7474,7474,4808,US-2026-157112,2026-04-23,2026-04-26,3,"First Class",GG-14650,"Greg Guthrie",Corporate,"United States",Ohio,Columbus,43229,East,659,OFF-BI-10000285,"XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies",Binders,11.760000,5,0.70,-7.840000
7478,7478,4808,US-2026-157112,2026-04-23,2026-04-26,3,"First Class",GG-14650,"Greg Guthrie",Corporate,"United States",Ohio,Columbus,43229,East,1147,OFF-PA-10001804,"Xerox 195","Office Supplies",Paper,5.344000,1,0.20,1.870400
9332,9332,4809,US-2026-157196,2026-11-05,2026-11-09,4,"Standard Class",AA-10645,"Anna Andreadi",Consumer,"United States",California,"San Diego",92105,West,1228,OFF-PA-10003172,"Xerox 1996","Office Supplies",Paper,12.960000,2,0.00,6.220800
8691,8691,4810,US-2026-157224,2026-09-14,2026-09-18,4,"Second Class",JB-16000,"Joy Bell-",Consumer,"United States",California,"Los Angeles",90045,West,958,OFF-LA-10000121,"Avery 48","Office Supplies",Labels,56.700000,9,0.00,26.082000
6895,6895,4811,US-2026-157252,2026-01-20,2026-01-23,3,"Second Class",CV-12805,"Cynthia Voltz",Corporate,"United States","New York","New York City",10024,East,108,FUR-CH-10003396,"Global Deluxe Steno Chair",Furniture,Chairs,207.846000,3,0.10,2.309400
6974,6974,4812,US-2026-157273,2026-01-30,2026-02-02,3,"First Class",SZ-20035,"Sam Zeldin","Home Office","United States",Washington,Seattle,98105,West,1792,TEC-PH-10002275,"Mitel 5320 IP Phone VoIP phone",Technology,Phones,604.768000,4,0.20,60.476800
8433,8433,4813,US-2026-157350,2026-08-26,2026-09-01,6,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States",Illinois,Chicago,60610,Central,148,FUR-FU-10000222,"Seth Thomas 16 Steel Case Clock",Furniture,Furnishings,64.960000,5,0.60,-43.848000
7787,7787,4814,US-2026-157413,2026-06-01,2026-06-06,5,"Standard Class",BW-11065,"Barry Weirich",Consumer,"United States",Pennsylvania,Philadelphia,19120,East,1402,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving 5 Shelves 24 Deep Sand","Office Supplies",Storage,NULL,3,0.20,-77.126700
9597,9597,4815,US-2026-157420,2026-11-21,2026-11-21,0,"Same Day",HZ-14950,"Henia Zydlo",Consumer,"United States",Texas,Houston,77095,Central,1844,TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,55.176000,3,0.20,-12.414600
9487,9487,4816,US-2026-157448,2026-11-16,2026-11-20,4,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",California,"Los Angeles",90049,West,199,FUR-FU-10001847,"Eldon Image Series Black Desk Accessories",Furniture,Furnishings,12.420000,3,0.00,4.471200
9488,9488,4816,US-2026-157448,2026-11-16,2026-11-20,4,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",California,"Los Angeles",90049,West,256,FUR-FU-10003268,"Eldon Radial Chair Mat for Low to Medium Pile Carpets",Furniture,Furnishings,119.940000,3,0.00,23.988000
9758,9758,4817,US-2026-157469,2026-12-02,2026-12-07,5,"Standard Class",ES-14080,"Erin Smith",Corporate,"United States",Ohio,Lakewood,44107,East,536,OFF-AR-10001662,"Rogers Handheld Barrel Pencil Sharpener","Office Supplies",Art,19.728000,9,0.20,1.726200
9778,9778,4817,US-2026-157469,2026-12-02,2026-12-07,5,"Standard Class",ES-14080,"Erin Smith",Corporate,"United States",Ohio,Lakewood,44107,East,1876,TEC-PH-10004531-1,"AT&T CL2909",Technology,Phones,151.188000,2,0.40,-25.198000
9410,9410,4818,US-2026-157483,2026-11-11,2026-11-18,7,NULL,EP-13915,"Emily Phan",Consumer,"United States",Michigan,Detroit,48227,Central,625,OFF-AR-10004260,"Boston 1799 Powerhouse Electric Pencil Sharpener","Office Supplies",Art,181.860000,7,0.00,NULL
9935,9935,4819,US-2026-157651,2026-12-10,2026-12-14,4,"Standard Class",HA-14920,"Helen Andreada",Consumer,"United States",Pennsylvania,Philadelphia,19120,East,1577,TEC-AC-10003116,"Memorex Froggy Flash Drive 8 GB",Technology,Accessories,14.200000,1,0.20,3.372500
9002,9002,4820,US-2026-157672,2026-10-05,2026-10-07,2,"First Class",RB-19795,"Ross Baird","Home Office","United States",Colorado,Denver,80219,West,1529,TEC-AC-10001714,"Logitech MX Performance Wireless Mouse",Technology,Accessories,63.824000,2,0.20,13.562600
7917,7917,4821,US-2026-157833,2026-06-17,2026-06-20,3,"First Class",KD-16345,"Katherine Ducich",Consumer,"United States",California,"San Francisco",94122,West,719,OFF-BI-10001721,"Trimflex Flexible Post Binders","Office Supplies",Binders,51.312000,3,0.20,17.959200
7363,7363,4822,US-2026-157854,2026-04-08,2026-04-15,7,"Standard Class",DM-13345,"Denise Monton",Corporate,"United States",Georgia,Roswell,30076,South,279,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories Black & Cherry",Furniture,Furnishings,56.280000,6,0.00,15.758400
7367,7367,4822,US-2026-157854,2026-04-08,2026-04-15,7,"Standard Class",DM-13345,"Denise Monton",Corporate,"United States",Georgia,Roswell,30076,South,702,OFF-BI-10001359,"GBC DocuBind TL300 Electric Binding System","Office Supplies",Binders,2690.970000,3,0.00,1264.755900
9494,9494,4823,US-2026-157896,2026-11-16,2026-11-16,0,NULL,CB-12415,"Christy Brittain",Consumer,"United States","New York","New York City",10009,East,1272,OFF-PA-10004092,"Tops Green Bar Computer Printout Paper","Office Supplies",Paper,146.820000,3,0.00,73.410000
7353,7353,4824,US-2026-157903,2026-04-04,2026-04-08,4,"Standard Class",AM-10705,"Anne McFarland",Consumer,"United States",Illinois,"Des Plaines",60016,Central,1869,TEC-PH-10004345,"Cisco SPA 502G IP Phone",Technology,Phones,383.840000,4,0.20,47.980000
8741,8741,4825,US-2026-157931,2026-09-17,2026-09-22,5,"Second Class",MO-17800,"Meg O'Connel","Home Office","United States",Georgia,Roswell,30076,South,63,FUR-CH-10000785,"Global Ergonomic Managers Chair",Furniture,Chairs,723.920000,4,0.00,188.219200
8750,8750,4825,US-2026-157931,2026-09-17,2026-09-22,5,"Second Class",MO-17800,"Meg O'Connel","Home Office","United States",Georgia,Roswell,30076,South,1063,OFF-PA-10000474,"Easy-staple paper","Office Supplies",Paper,106.320000,3,0.00,49.970400
7156,7156,4826,US-2026-157966,2026-03-13,2026-03-13,0,"Same Day",SU-20665,"Stephanie Ulpright","Home Office","United States",Illinois,Chicago,60610,Central,110,FUR-CH-10003606,"SAFCO Folding Chair Trolley",Furniture,Chairs,89.768000,1,0.30,-2.564800
7158,7158,4826,US-2026-157966,2026-03-13,2026-03-13,0,"Same Day",SU-20665,"Stephanie Ulpright","Home Office","United States",Illinois,Chicago,60610,Central,504,OFF-AR-10000799,"Col-Erase Pencils with Erasers","Office Supplies",Art,19.456000,4,0.20,NULL
7159,7159,4826,US-2026-157966,2026-03-13,2026-03-13,0,"Same Day",SU-20665,"Stephanie Ulpright","Home Office","United States",Illinois,Chicago,60610,Central,587,OFF-AR-10003338,"Eberhard Faber 3 1/2 Golf Pencils","Office Supplies",Art,29.760000,5,0.20,1.860000
7164,7164,4826,US-2026-157966,2026-03-13,2026-03-13,0,"Same Day",SU-20665,"Stephanie Ulpright","Home Office","United States",Illinois,Chicago,60610,Central,1156,OFF-PA-10001934,"Xerox 1993","Office Supplies",Paper,15.552000,3,0.20,NULL
7170,7170,4826,US-2026-157966,2026-03-13,2026-03-13,0,"Same Day",SU-20665,"Stephanie Ulpright","Home Office","United States",Illinois,Chicago,60610,Central,1631,TEC-CO-10001449,"Hewlett Packard LaserJet 3310 Copier",Technology,Copiers,959.984000,2,0.20,335.994400
7171,7171,4826,US-2026-157966,2026-03-13,2026-03-13,0,"Same Day",SU-20665,"Stephanie Ulpright","Home Office","United States",Illinois,Chicago,60610,Central,1667,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer Copier Scanner Fax",Technology,Machines,209.986000,2,0.30,8.999400
7172,7172,4826,US-2026-157966,2026-03-13,2026-03-13,0,"Same Day",SU-20665,"Stephanie Ulpright","Home Office","United States",Illinois,Chicago,60610,Central,1755,TEC-PH-10001527,"Plantronics MX500i Earset",Technology,Phones,34.360000,1,0.20,-7.301500
9851,9851,4827,US-2026-157980,2026-12-07,2026-12-09,2,"First Class",SH-20395,"Shahid Hopkins",Consumer,"United States",Ohio,Toledo,43615,East,1561,TEC-AC-10002567,"Logitech G602 Wireless Gaming Mouse",Technology,Accessories,127.984000,2,0.20,25.596800
8487,8487,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,107,FUR-CH-10003379,"Global Commerce Series High-Back Swivel/Tilt Chairs",Furniture,Chairs,1282.410000,5,0.10,213.735000
8488,8488,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,180,FUR-FU-10001196,"DAX Cubicle Frames - 8x10",Furniture,Furnishings,11.540000,2,0.00,3.462000
8491,8491,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,345,FUR-TA-10001889,"Bush Advantage Collection Racetrack Conference Table",Furniture,Tables,254.526000,1,0.40,-93.326200
8493,8493,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,394,OFF-AP-10000358,"Fellowes Basic Home/Office Series Surge Protectors","Office Supplies",Appliances,12.980000,1,0.00,3.764200
8497,8497,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,502,OFF-AR-10000658,"Newell 324","Office Supplies",Art,23.100000,2,0.00,6.468000
8499,8499,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,632,OFF-AR-10004582,"BIC Brite Liner Grip Highlighters","Office Supplies",Art,4.920000,3,0.00,2.214000
8503,8503,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,858,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder Blue 1","Office Supplies",Binders,26.432000,8,0.20,8.920800
8505,8505,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,981,OFF-LA-10001641,"Avery 518","Office Supplies",Labels,18.900000,6,0.00,9.072000
8511,8511,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,1260,OFF-PA-10003893,"Xerox 1962","Office Supplies",Paper,17.120000,4,0.00,7.704000
8515,8515,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,1484,TEC-AC-10000109,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",Technology,Accessories,167.970000,3,0.00,40.312800
8516,8516,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,1567,TEC-AC-10002842,"WD My Passport Ultra 2TB Portable External Hard Drive",Technology,Accessories,238.000000,2,0.00,38.080000
8521,8521,4828,US-2026-157987,2026-09-02,2026-09-06,4,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York","New York City",10009,East,1854,TEC-PH-10003885,"Cisco SPA508G",Technology,Phones,197.970000,3,0.55,57.411300
8599,8599,4829,US-2026-158036,2026-09-08,2026-09-14,6,"Standard Class",DB-13555,"Dorothy Badders",Corporate,"United States",Ohio,Dublin,43017,East,1560,TEC-AC-10002558,"Imation Swivel Flash Drive USB flash drive - 8 GB",Technology,Accessories,NULL,1,0.20,1.705500
7848,7848,4830,US-2026-158071,2026-06-10,2026-06-15,5,"Standard Class",BD-11320,"Bill Donatelli",Consumer,"United States",Washington,Seattle,98103,West,1025,OFF-LA-10004689,"Avery 512","Office Supplies",Labels,11.560000,4,0.00,NULL
7850,7850,4830,US-2026-158071,2026-06-10,2026-06-15,5,"Standard Class",BD-11320,"Bill Donatelli",Consumer,"United States",Washington,Seattle,98103,West,1353,OFF-ST-10001228,"Personal File Boxes with Fold-Down Carry Handle","Office Supplies",Storage,15.580000,1,0.00,3.895000
7854,7854,4830,US-2026-158071,2026-06-10,2026-06-15,5,"Standard Class",BD-11320,"Bill Donatelli",Consumer,"United States",Washington,Seattle,98103,West,1827,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size Binaural",Technology,Phones,88.776000,3,0.20,7.767900
7816,7816,4831,US-2026-158106,2026-06-04,2026-06-10,6,"Standard Class",CT-11995,"Carol Triggs",Consumer,"United States",Minnesota,"Apple Valley",55124,Central,558,OFF-AR-10002255,"Newell 346","Office Supplies",Art,8.640000,3,0.00,2.505600
9510,9510,4832,US-2026-158120,2026-11-17,2026-11-21,4,"Standard Class",KH-16330,"Katharine Harms",Corporate,"United States",Oregon,Hillsboro,97123,West,761,OFF-BI-10002813,"Avery Reinforcements for Hole-Punch Pages","Office Supplies",Binders,4.158000,7,0.70,-3.465000
9512,9512,4832,US-2026-158120,2026-11-17,2026-11-21,4,"Standard Class",KH-16330,"Katharine Harms",Corporate,"United States",Oregon,Hillsboro,97123,West,1230,OFF-PA-10003205,"Wirebound Message Forms Four 2 3/4 x 5 Forms per Page Pink Paper","Office Supplies",Paper,19.608000,3,0.20,6.617700
8315,8315,4833,US-2026-158169,2026-08-12,2026-08-15,3,"First Class",JM-16195,"Justin MacKendrick",Consumer,"United States",California,"Lake Forest",92630,West,186,FUR-FU-10001473,"DAX Wood Document Frame",Furniture,Furnishings,54.920000,4,0.00,19.771200
8316,8316,4833,US-2026-158169,2026-08-12,2026-08-15,3,"First Class",JM-16195,"Justin MacKendrick",Consumer,"United States",California,"Lake Forest",92630,West,402,OFF-AP-10000828,"Avanti 4.4 Cu. Ft. Refrigerator","Office Supplies",Appliances,542.940000,3,0.00,152.023200
7616,7616,4834,US-2026-158218,2026-05-12,2026-05-15,3,"Second Class",AC-10420,"Alyssa Crouse",Corporate,"United States",Texas,Houston,77041,Central,739,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders 800 sheets","Office Supplies",Binders,34.240000,4,0.80,-53.072000
7620,7620,4834,US-2026-158218,2026-05-12,2026-05-15,3,"Second Class",AC-10420,"Alyssa Crouse",Corporate,"United States",Texas,Houston,77041,Central,1326,OFF-ST-10000563,"Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies",Storage,127.920000,5,0.20,-15.990000
9379,9379,4835,US-2026-158246,2026-11-09,2026-11-11,2,"First Class",JB-15400,"Jennifer Braxton",Corporate,"United States",California,Sunnyvale,94086,West,103,FUR-CH-10003061,"Global Leather Task Chair Black",Furniture,Chairs,215.976000,3,0.20,-2.699700
8296,8296,4836,US-2026-158344,2026-08-07,2026-08-11,4,"Standard Class",CC-12475,"Cindy Chapman",Consumer,"United States",Minnesota,Moorhead,56560,Central,1539,TEC-AC-10002006,"Memorex Micro Travel Drive 16 GB",Technology,Accessories,63.960000,4,0.00,19.827600
8819,8819,4837,US-2026-158379,2026-09-22,2026-09-26,4,"Second Class",JA-15970,"Joseph Airdo",Consumer,"United States",Pennsylvania,Philadelphia,19134,East,752,OFF-BI-10002498,"Clear Mylar Reinforcing Strips","Office Supplies",Binders,5.607000,1,0.70,-4.298700
8830,8830,4837,US-2026-158379,2026-09-22,2026-09-26,4,"Second Class",JA-15970,"Joseph Airdo",Consumer,"United States",Pennsylvania,Philadelphia,19134,East,1466,OFF-SU-10002881,"Martin Yale Chadless Opener Electric Letter Opener","Office Supplies",Supplies,4663.736000,7,0.20,-1049.340600
8832,8832,4837,US-2026-158379,2026-09-22,2026-09-26,4,"Second Class",JA-15970,"Joseph Airdo",Consumer,"United States",Pennsylvania,Philadelphia,19134,East,1569,TEC-AC-10002926,"Logitech Wireless Marathon Mouse M705",Technology,Accessories,79.984000,160,0.20,22.995400
9104,9104,4838,US-2026-158386,2026-10-16,2026-10-21,5,"Standard Class",BO-11425,"Bobby Odegard",Consumer,"United States",Kentucky,Richmond,40475,South,802,OFF-BI-10003719,"Large Capacity Hanging Post Binders","Office Supplies",Binders,124.750000,5,0.00,57.385000
7814,7814,4839,US-2026-158407,2026-06-04,2026-06-10,6,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","North Carolina",Monroe,28110,South,209,FUR-FU-10001967,"Telescoping Adjustable Floor Lamp",Furniture,Furnishings,31.984000,2,0.20,1.999000
7821,7821,4839,US-2026-158407,2026-06-04,2026-06-10,6,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","North Carolina",Monroe,28110,South,1773,TEC-PH-10001819,"Innergie mMini Combo Duo USB Travel Charging Kit",Technology,Phones,NULL,NULL,0.20,25.194400
8177,8177,4840,US-2026-158505,2026-07-21,2026-07-21,0,"Same Day",SF-20200,"Sarah Foster",Consumer,"United States",Utah,Murray,84107,West,513,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener Black","Office Supplies",Art,25.990000,1,0.00,7.537100
8193,8193,4840,US-2026-158505,2026-07-21,2026-07-21,0,"Same Day",SF-20200,"Sarah Foster",Consumer,"United States",Utah,Murray,84107,West,1860,TEC-PH-10004071,"PayAnywhere Card Reader",Technology,Phones,71.928000,9,0.20,6.293700
6846,6846,4841,US-2026-158512,2026-01-12,2026-01-17,5,"Second Class",DA-13450,"Dianna Arnett","Home Office","United States","District of Columbia",Washington,20016,East,326,FUR-FU-10004973,"Flat Face Poster Frame",Furniture,Furnishings,37.680000,2,0.00,15.825600
6849,6849,4841,US-2026-158512,2026-01-12,2026-01-17,5,"Second Class",DA-13450,"Dianna Arnett","Home Office","United States","District of Columbia",Washington,20016,East,1147,OFF-PA-10001804,"Xerox 195","Office Supplies",Paper,40.080000,6,0.00,NULL
10172,10172,4842,US-2026-158526,2026-12-29,2027-01-01,3,"Second Class",KH-16360,"Katherine Hughes",Consumer,"United States",Kentucky,Louisville,40214,South,71,FUR-CH-10001270,"Harbour Creations Steel Folding Chair",Furniture,Chairs,NULL,3,0.00,77.625000
10173,10173,4842,US-2026-158526,2026-12-29,2027-01-01,3,"Second Class",KH-16360,"Katherine Hughes",Consumer,"United States",Kentucky,Louisville,40214,South,95,FUR-CH-10002602,"DMI Arturo Collection Mission-style Design Wood Chair",Furniture,Chairs,1207.840000,8,0.00,314.038400
10175,10175,4842,US-2026-158526,2026-12-29,2027-01-01,3,"Second Class",KH-16360,"Katherine Hughes",Consumer,"United States",Kentucky,Louisville,40214,South,127,FUR-CH-10004495,"Global Leather and Oak Executive Chair Black",Furniture,Chairs,300.980000,1,0.00,87.284200
10178,10178,4842,US-2026-158526,2026-12-29,2027-01-01,3,"Second Class",KH-16360,"Katherine Hughes",Consumer,"United States",Kentucky,Louisville,40214,South,602,OFF-AR-10003696,"Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","Office Supplies",Art,34.580000,1,0.00,10.028200
10179,10179,4842,US-2026-158526,2026-12-29,2027-01-01,3,"Second Class",KH-16360,"Katherine Hughes",Consumer,"United States",Kentucky,Louisville,40214,South,748,OFF-BI-10002414,"GBC ProClick Spines for 32-Hole Punch","Office Supplies",Binders,12.530000,1,0.00,5.889100
9408,9408,4843,US-2026-158561,2026-11-11,2026-11-16,5,"Second Class",BB-11545,"Brenda Bowman",Corporate,"United States",Florida,"Fort Lauderdale",33311,South,441,OFF-AP-10002651,"Hoover Upright Vacuum With Dirt Cup","Office Supplies",Appliances,1158.120000,5,0.20,130.288500
10182,10182,4844,US-2026-158673,2026-12-29,2027-01-04,6,"Standard Class",KB-16600,"Ken Brennan",Corporate,"United States",Michigan,"Grand Rapids",49505,Central,1097,OFF-PA-10000994,"Xerox 1915","Office Supplies",Paper,209.700000,2,0.00,100.656000
9139,9139,4845,US-2026-158722,2026-10-20,2026-10-26,6,"Standard Class",MA-17560,"Matt Abelman","Home Office","United States",Pennsylvania,Philadelphia,19120,East,1041,OFF-PA-10000176,"Xerox 1887","Office Supplies",Paper,45.528000,3,0.20,15.934800
10048,10048,4846,US-2026-158729,2026-12-19,2026-12-21,2,"First Class",AC-10450,"Amy Cox",Consumer,"United States",Louisiana,Lafayette,70506,South,1466,OFF-SU-10002881,"Martin Yale Chadless Opener Electric Letter Opener","Office Supplies",Supplies,1665.620000,2,0.00,33.312400
10033,10033,4847,US-2026-158736,2026-12-18,2026-12-24,6,"Standard Class",TT-21460,"Tonja Turnell","Home Office","United States",California,"San Francisco",94110,West,566,OFF-AR-10002578,"Newell 335","Office Supplies",Art,5.760000,2,0.00,1.670400
9133,9133,4848,US-2026-158743,2026-10-20,2026-10-27,7,"Standard Class",IG-15085,"Ivan Gibson",Consumer,"United States",Arkansas,"Little Rock",72209,South,559,OFF-AR-10002257,"Eldon Spacemaker Box Quick-Snap Lid Clear","Office Supplies",Art,13.360000,4,0.00,4.141600
9136,9136,4848,US-2026-158743,2026-10-20,2026-10-27,7,"Standard Class",IG-15085,"Ivan Gibson",Consumer,"United States",Arkansas,"Little Rock",72209,South,784,OFF-BI-10003364,"Binding Machine Supplies","Office Supplies",Binders,145.850000,5,0.00,70.008000
9141,9141,4848,US-2026-158743,2026-10-20,2026-10-27,7,"Standard Class",IG-15085,"Ivan Gibson",Consumer,"United States",Arkansas,"Little Rock",72209,South,1099,OFF-PA-10001019,"Xerox 1884","Office Supplies",Paper,39.960000,2,0.00,18.781200
9544,9544,4849,US-2026-158876,2026-11-19,2026-11-21,2,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Texas,Carrollton,75007,Central,209,FUR-FU-10001967,"Telescoping Adjustable Floor Lamp",Furniture,Furnishings,15.992000,2,0.60,-13.993000
9553,9553,4849,US-2026-158876,2026-11-19,2026-11-21,2,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Texas,Carrollton,75007,Central,588,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener 1670","Office Supplies",Art,99.136000,4,0.20,8.674400
9562,9562,4849,US-2026-158876,2026-11-19,2026-11-21,2,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Texas,Carrollton,75007,Central,1053,OFF-PA-10000308,"Xerox 1901","Office Supplies",Paper,16.896000,4,0.20,5.280000
9565,9565,4849,US-2026-158876,2026-11-19,2026-11-21,2,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Texas,Carrollton,75007,Central,1452,OFF-SU-10001165,"Acme Elite Stainless Steel Scissors","Office Supplies",Supplies,6.672000,1,0.20,0.500400
7794,7794,4850,US-2026-158883,2026-06-02,2026-06-03,1,"Same Day",CS-11860,"Cari Schnelling",Consumer,"United States","North Carolina",Jacksonville,28540,South,1299,OFF-PA-10004733,"Things To Do Today Spiral Book","Office Supplies",Paper,25.344000,4,0.20,9.187200
9524,9524,4851,US-2026-158946,2026-11-18,2026-11-23,5,"Standard Class",JW-15220,"Jane Waco",Corporate,"United States",Ohio,Lakewood,44107,East,541,OFF-AR-10001860,"BIC Liqua Brite Liner","Office Supplies",Art,38.864000,7,0.20,7.772800
7818,7818,4852,US-2026-158953,2026-06-04,2026-06-08,4,NULL,ML-18040,"Michelle Lonsdale",Corporate,"United States",Texas,"Missouri City",77489,Central,753,OFF-BI-10002557,"Presstex Flexible Ring Binders","Office Supplies",Binders,6.370000,7,0.80,-9.555000
9919,9919,4853,US-2026-158967,2026-12-10,2026-12-12,2,"First Class",BT-11680,"Brian Thompson",Consumer,"United States",Florida,"Fort Lauderdale",33311,South,208,FUR-FU-10001940,"Staple-based wall hangings",Furniture,Furnishings,19.104000,3,0.20,NULL
9103,9103,4854,US-2026-159100,2026-10-16,2026-10-21,5,"Standard Class",VP-21760,"Victoria Pisteka",Corporate,"United States",Tennessee,Columbia,38401,South,347,FUR-TA-10001950,"Balt Solid Wood Round Tables",Furniture,Tables,1875.258000,7,0.40,NULL
