customer_id,customer_name,segment,total_orders,first_order_date,last_order_date,purchase_span_days,distinct_locations,total_order_lines,total_product_references,total_sales,total_quantity,total_profit,average_complete_order_value,comparable_profit_margin_percentage,average_shipping_days,unknown_sales_lines,unknown_quantity_lines,unknown_profit_lines,orders_with_unknown_sales,orders_with_unknown_profit,complete_loss_making_orders
LC-17140,"Logan Currie",Consumer,9,2023-09-09,2026-12-17,1195,9,19,18,2548.336000,60,262.745600,314.4530000000,12.6793347295,3.7778,1,1,1,1,1,3
LD-16855,"Lela Donovan",Corporate,1,2025-06-26,2025-06-26,0,1,1,1,5.304000,3,0.464100,5.3040000000,8.7500000000,4.0000,0,0,0,0,0,0
LD-17005,"Lisa DeCherney",Consumer,4,2023-09-29,2025-11-11,774,4,7,7,1884.414000,23,557.171400,117.5380000000,31.5559223400,4.5000,1,1,0,1,0,0
LE-16810,"Laurel Elliston",Consumer,6,2023-05-27,2026-12-09,1292,5,9,9,797.590000,27,161.764900,199.3975000000,-2.8920748756,4.0000,2,1,0,2,0,2
LF-17185,"Luke Foster",Consumer,7,2023-07-26,2026-12-08,1231,7,16,16,3537.334000,69,-3633.525900,588.9188000000,-127.3453871749,2.2857,2,0,2,2,2,1
LH-16750,"Larry Hughes",Consumer,3,2023-09-21,2026-08-01,1045,3,3,3,278.530000,12,12.627700,139.2650000000,4.2941514379,3.3333,1,0,0,1,0,1
LH-16900,"Lena Hernandez",Consumer,9,2023-08-19,2026-12-09,1208,9,15,15,2295.332000,64,356.075300,255.0368888889,23.2177354461,4.5556,0,0,2,0,2,1
LH-17020,"Lisa Hazard",Consumer,4,2023-09-08,2026-05-05,970,4,6,6,318.239000,34,-242.739900,79.5597500000,-76.2759749748,3.0000,0,0,0,0,0,3
LH-17155,"Logan Haushalter",Consumer,9,2023-12-12,2025-12-10,729,8,19,19,1739.689000,202,316.520200,193.2987777778,18.1940680202,3.0000,0,0,0,0,0,1
LL-16840,"Lauren Leatherbury",Consumer,6,2023-04-29,2026-04-25,1092,6,12,12,1544.344000,50,560.007800,88.4608000000,36.6406363044,3.1667,1,0,0,1,0,0
LM-17065,"Liz MacKendrick",Consumer,5,2023-06-27,2025-12-04,891,5,7,7,1346.774000,32,-50.701000,269.3548000000,-3.8085372651,4.6000,0,0,1,0,1,1
LO-17170,"Lori Olson",Corporate,5,2024-02-06,2026-12-28,1056,5,9,9,636.382000,31,132.106400,129.5925000000,30.0455460227,3.2000,1,1,1,1,1,1
LP-17080,"Liz Pelletier",Consumer,4,2023-06-24,2026-11-20,1245,3,9,9,756.606000,39,-347.843300,189.1515000000,-154.6415362731,3.0000,0,0,1,0,1,1
LP-17095,"Liz Preis",Consumer,7,2025-06-06,2026-12-21,563,7,15,15,3653.399000,684,335.291800,521.9141428571,8.3969420041,4.8571,0,0,1,0,1,1
LR-16915,"Lena Radford",Consumer,6,2023-08-08,2026-12-04,1214,6,16,16,5142.892000,64,535.476400,857.1486666667,10.4119705411,3.5000,0,0,0,0,0,1
LR-17035,"Lisa Ryan",Corporate,5,2023-09-07,2026-08-20,1078,5,12,12,977.090000,44,-392.471100,86.6200000000,48.0000000000,5.0000,3,0,1,3,1,2
LS-16945,"Linda Southworth",Corporate,6,2024-04-25,2026-07-05,801,6,14,14,2814.166000,49,-308.352300,489.7752000000,1.6752583634,4.6667,1,1,1,1,1,0
LS-16975,"Lindsay Shagiari","Home Office",9,2023-10-20,2026-12-10,1147,9,22,22,2644.454000,61,365.902700,330.5567500000,13.8366067249,4.3333,1,1,1,1,1,3
LS-17200,"Luke Schmidt",Corporate,6,2023-10-18,2026-09-25,1073,6,14,14,1010.256000,54,237.175200,168.3760000000,23.5120829905,3.3333,0,0,1,0,1,1
LS-17230,"Lycoris Saunders",Consumer,3,2023-01-06,2024-11-14,678,3,6,6,368.880000,16,12.546200,122.9600000000,1.1602756800,3.6667,0,0,1,0,1,1
LS-17245,"Lynn Smith",Consumer,6,2023-10-16,2026-11-26,1137,6,12,12,1008.136000,47,343.335200,168.0226666667,31.5735045109,2.3333,0,0,1,0,1,0
LT-16765,"Larry Tron",Consumer,3,2023-09-01,2026-12-04,1190,3,3,3,329.876000,8,38.877600,109.9586666667,30.3039940137,3.6667,0,0,1,0,1,0
LT-17110,"Liz Thompson",Consumer,8,2023-06-01,2026-11-26,1274,8,14,14,2936.252000,50,280.074200,367.0315000000,10.9027329024,3.5000,0,2,2,0,2,2
LW-16825,"Laurel Workman",Corporate,5,2023-05-30,2026-10-03,1222,5,15,15,2238.061000,287,32.576700,447.6122000000,1.4555769481,3.8000,0,0,0,0,0,1
LW-16990,"Lindsay Williams",Corporate,6,2025-05-05,2026-11-27,571,4,11,11,3158.324000,36,342.516700,625.2680000000,21.8381202901,4.5000,1,1,1,1,1,0
LW-17125,"Liz Willingham",Consumer,3,2023-09-11,2026-06-08,1001,3,5,5,1259.040000,15,192.631200,419.6800000000,15.2998475029,4.3333,0,0,0,0,0,0
LW-17215,"Luke Weiss",Consumer,7,2023-09-12,2026-12-09,1184,6,15,15,5420.514000,59,827.701100,774.3591428571,15.6848925586,4.2857,0,0,1,0,1,0
MA-17560,"Matt Abelman","Home Office",11,2023-08-08,2026-10-27,1176,11,34,34,4287.809000,509,1228.634600,426.7001000000,28.5328977582,3.2727,1,1,1,1,1,1
MA-17995,"Michelle Arnett","Home Office",6,2023-09-20,2026-06-27,1011,6,12,12,2453.284000,42,280.782200,408.8806666667,11.4451567776,5.0000,0,0,0,0,0,0
MB-17305,"Maria Bertelson",Consumer,10,2023-08-08,2026-11-12,1192,10,19,19,1548.702000,63,212.425000,154.8702000000,13.7163250257,3.9000,0,0,0,0,0,3
MB-18085,"Mick Brown",Consumer,7,2023-01-05,2026-11-16,1411,7,10,10,1428.231000,39,117.805700,204.0330000000,8.2483645853,4.1429,0,0,0,0,0,1
MC-17275,"Marc Crier",Consumer,8,2023-09-08,2026-10-15,1133,7,13,13,2725.982000,48,461.001400,340.7477500000,16.9113882630,3.5000,0,1,0,0,0,1
MC-17425,"Mark Cousins",Corporate,5,2023-05-30,2025-11-26,911,5,10,10,4432.138000,285,1802.390300,886.4276000000,40.6663849366,3.8000,0,0,0,0,0,1
MC-17575,"Matt Collins",Consumer,8,2023-12-02,2026-12-03,1097,8,11,11,1303.893000,40,210.749300,162.9866250000,16.1630824002,3.8750,0,0,0,0,0,2
MC-17590,"Matt Collister",Corporate,6,2023-05-20,2026-11-09,1269,6,17,17,2419.971000,42,298.005400,230.4888000000,40.8223659004,4.3333,1,1,3,1,2,0
MC-17605,"Matt Connell",Corporate,8,2023-03-19,2026-09-09,1270,8,18,18,2223.688000,60,169.115800,280.3177142857,7.9518801115,3.3750,1,0,0,1,0,1
MC-17635,"Matthew Clasen",Corporate,4,2023-11-28,2026-06-24,939,4,8,8,750.674000,29,-247.943500,128.6430000000,-111.7745621604,4.7500,2,1,0,2,0,1
MC-17845,"Michael Chen",Consumer,7,2023-07-05,2026-12-29,1273,6,14,14,3805.714000,43,716.201400,543.6734285714,20.2070599443,4.1429,0,1,1,0,1,0
MC-18100,"Mick Crebagga",Consumer,10,2023-06-18,2026-11-19,1250,10,19,19,2161.382000,70,-65.642800,273.1185714286,0.1865960886,3.9000,3,1,1,3,1,5
MC-18130,"Mike Caudle",Corporate,5,2023-09-19,2025-12-26,829,4,11,11,1581.998000,34,121.756500,316.3996000000,7.6963750902,4.8000,0,0,0,0,0,0
MD-17350,"Maribeth Dona",Consumer,7,2023-11-05,2026-09-04,1034,7,17,17,3492.814000,62,-241.950000,381.5913333333,-5.0140551760,4.8571,1,1,0,1,0,5
MD-17860,"Michael Dominguez",Corporate,5,2023-12-02,2026-11-24,1088,5,8,8,1204.910000,43,-4.040300,240.9820000000,-0.3353196504,3.6000,0,1,0,0,0,2
ME-17320,"Maria Etezadi","Home Office",10,2023-01-06,2026-11-18,1412,9,22,22,10020.248000,82,1859.469500,345.0450000000,4.5004673303,4.7000,3,0,0,2,0,3
ME-17725,"Max Engle",Consumer,8,2023-07-12,2026-12-02,1239,8,13,13,1884.911200,46,77.812800,235.6139000000,4.1281944741,3.3750,0,0,0,0,0,2
ME-18010,"Michelle Ellison",Corporate,4,2023-07-21,2026-09-29,1166,4,6,6,1256.944000,15,107.360400,314.2360000000,8.5413829097,4.2500,0,0,0,0,0,1
MF-17665,"Maureen Fritzler",Corporate,5,2023-12-30,2025-11-04,675,5,8,8,937.039000,36,-602.212100,187.4078000000,-64.2675598348,4.8000,0,0,0,0,0,2
MF-18250,"Monica Federle",Corporate,5,2023-09-15,2026-12-23,1195,5,12,12,1758.300000,38,456.860800,351.6600000000,25.9830973099,5.8000,0,0,0,0,0,0
MG-17650,"Matthew Grinstein","Home Office",7,2023-08-09,2026-12-01,1210,7,14,14,3339.836000,53,314.458800,556.6393333333,11.0572709779,4.1429,1,1,1,1,1,2
MG-17680,"Maureen Gastineau","Home Office",4,2023-10-22,2026-09-29,1073,4,10,10,2350.188000,25,29.392600,587.5470000000,-13.3609500337,3.5000,0,0,1,0,1,2
MG-17695,"Maureen Gnade",Consumer,3,2023-12-26,2025-06-23,545,3,7,7,1342.282000,23,-404.424800,447.4273333333,-38.3568953597,5.3333,0,0,1,0,1,1
MG-17875,"Michael Grace","Home Office",5,2023-02-23,2026-09-05,1290,5,7,7,1063.249000,16,-470.768400,338.4230000000,-46.0881795859,3.8000,2,2,0,2,0,3
MG-17890,"Michael Granlund","Home Office",9,2023-12-29,2026-09-22,998,9,13,13,759.394000,34,176.542000,94.9242500000,22.8619291342,4.4444,1,1,1,1,1,0
MG-18145,"Mike Gockenbach",Consumer,4,2023-03-29,2026-10-07,1288,4,8,8,3061.543000,42,-93.603000,765.3857500000,-3.0573798898,4.0000,0,0,0,0,0,3
MG-18205,"Mitch Gastineau",Corporate,1,2026-04-10,2026-04-10,0,1,2,2,16.739000,8,-1.245300,16.7390000000,-7.4395125157,4.0000,0,0,0,0,0,1
MH-17290,"Marc Harrigan","Home Office",6,2023-04-26,2026-09-02,1225,5,13,13,2350.745000,55,66.320000,281.3674000000,17.8450023622,3.0000,1,0,2,1,2,0
MH-17440,"Mark Haberlin",Corporate,4,2023-02-04,2025-12-19,1049,4,9,9,400.016000,25,49.869900,100.0040000000,13.4849881849,5.0000,0,0,1,0,1,0
MH-17455,"Mark Hamilton",Consumer,8,2023-07-11,2026-10-06,1183,8,11,11,2116.726000,45,484.773300,346.5490000000,20.2678938140,3.3750,2,0,0,2,0,1
MH-17620,"Matt Hagelstein",Corporate,4,2024-12-05,2026-07-28,600,4,6,6,1252.800000,19,122.361200,313.2000000000,9.7670178799,3.5000,0,0,0,0,0,1
MH-17785,"Maya Herman",Corporate,7,2023-05-27,2026-09-23,1215,6,11,11,2203.778000,516,238.561400,314.8254285714,10.8251103333,3.5714,0,0,0,0,0,1
MH-18025,"Michelle Huthwaite",Consumer,5,2023-07-08,2026-11-11,1222,5,10,10,2191.128000,31,476.903200,535.7266666667,23.1020483082,2.6000,2,0,0,2,0,1
MH-18115,"Mick Hernandez","Home Office",9,2025-08-23,2026-12-25,489,9,22,22,5282.389000,79,124.856200,659.6933750000,-4.2618353724,4.6667,1,0,1,1,1,4
MJ-17740,"Max Jones",Consumer,7,2024-06-09,2026-12-08,912,7,15,15,6320.746000,50,699.720400,902.9637142857,11.0702186103,4.4286,0,0,0,0,0,2
MK-17905,"Michael Kennedy",Corporate,8,2023-11-18,2026-12-02,1110,8,17,17,2302.368000,73,-413.912400,287.7960000000,-18.0256665003,4.1250,0,0,2,0,2,2
MK-18160,"Mike Kennedy",Consumer,4,2023-12-19,2026-05-04,867,3,11,11,1031.602000,43,62.116200,257.9005000000,9.4336663829,5.0000,0,0,1,0,1,1
MK-19560,"Michael Knudson",Corporate,7,2023-12-02,2026-12-02,1096,1,8,8,225.696000,48,-76.582200,32.2422857143,-36.6015714613,4.0000,0,0,1,0,1,4
ML-17395,"Marina Lichtenstein",Corporate,9,2023-02-14,2026-10-22,1346,9,20,20,2690.143000,72,-343.162200,332.3078750000,-13.0793695455,5.1111,1,0,0,1,0,2
ML-17410,"Maris LaWare",Consumer,6,2023-11-14,2026-11-06,1088,6,15,15,2921.500000,51,-207.176100,486.9166666667,29.5991519649,3.8333,0,0,3,0,3,0
ML-17755,"Max Ludwig","Home Office",7,2025-08-04,2026-12-01,484,7,13,13,2060.610000,53,409.511200,330.7043333333,19.3655309425,5.0000,1,0,0,1,0,0
ML-18040,"Michelle Lonsdale",Corporate,3,2026-03-26,2026-10-12,200,3,4,4,662.210000,18,138.716200,33.6050000000,20.1818181818,5.6667,1,0,0,1,0,1
ML-18265,"Muhammed Lee",Consumer,2,2024-05-31,2026-09-21,843,2,3,3,162.232000,7,16.271400,81.1160000000,11.2500000000,1.0000,0,0,1,0,1,0
MM-17260,"Magdelene Morse",Consumer,4,2023-05-28,2026-07-15,1144,4,6,6,682.241000,17,178.402000,207.1736666667,1.9140785267,4.5000,1,0,0,1,0,2
MM-17920,"Michael Moore",Consumer,11,2023-01-13,2026-12-23,1440,11,16,16,3765.408000,60,82.125000,373.6096000000,3.9205898350,4.2727,1,1,0,1,0,3
MM-18055,"Michelle Moray",Consumer,8,2023-04-11,2026-10-30,1298,8,19,19,2085.735000,64,-603.430300,288.6407142857,-19.8361961775,4.8750,1,2,3,1,2,1
MM-18280,"Muhammed MacIntyre",Corporate,9,2023-01-20,2026-10-06,1355,9,12,12,775.414000,31,110.407000,86.1571111111,15.5893648866,4.0000,0,1,1,0,1,1
MN-17935,"Michael Nguyen",Consumer,6,2023-02-16,2026-11-26,1379,6,10,10,2477.946000,36,304.752700,412.9910000000,12.4136236860,3.5000,0,0,1,0,1,1
MO-17500,"Mary O'Rourke",Consumer,4,2023-11-28,2026-10-19,1056,4,5,5,922.487000,15,39.938300,230.6217500000,4.6292662289,2.2500,0,0,1,0,1,1
MO-17800,"Meg O'Connel","Home Office",8,2024-09-17,2026-09-17,730,8,11,11,1687.027000,49,169.343700,210.8783750000,10.0379958353,4.2500,0,0,0,0,0,2
MO-17950,"Michael Oakman",Consumer,2,2024-04-02,2026-07-03,822,2,4,4,154.288000,14,-82.007400,77.1440000000,-53.1521570051,5.5000,0,0,0,0,0,2
MP-17470,"Mark Packer","Home Office",7,2023-03-30,2025-01-11,653,6,14,14,3206.132000,77,558.062300,458.0188571429,17.0772266620,3.7143,0,0,1,0,1,0
MP-17965,"Michael Paige",Corporate,11,2023-10-19,2026-10-19,1096,10,24,24,4198.826000,74,593.486400,381.7114545455,16.1930287184,4.0000,0,0,2,0,2,2
MP-18175,"Mike Pelletier","Home Office",9,2023-03-28,2026-12-14,1357,9,19,19,5087.920000,78,217.736100,565.3244444444,11.7749281707,4.0000,0,0,1,0,1,2
MR-17545,"Mathew Reese","Home Office",4,2023-09-03,2026-08-27,1089,4,6,6,639.178000,29,162.936300,159.7945000000,25.4915375686,3.5000,0,0,0,0,0,1
MS-17365,"Maribeth Schnelling",Consumer,10,2023-09-09,2026-04-01,935,10,24,24,6953.284000,97,321.828500,626.9872500000,14.6983846855,4.6000,2,1,2,2,2,0
MS-17530,"MaryBeth Skach",Consumer,4,2023-11-04,2025-10-22,718,4,7,7,475.656000,21,84.026800,118.9140000000,17.6654557075,4.0000,0,0,0,0,0,1
MS-17710,"Maurice Satty",Consumer,6,2023-03-24,2025-11-12,964,6,15,15,1613.402000,285,247.434800,268.9003333333,15.3362150289,3.6667,0,0,0,0,0,2
MS-17770,"Maxwell Schwartz",Consumer,9,2023-07-04,2026-08-31,1154,8,19,19,3144.678000,73,231.868200,349.4086666667,8.0938823639,4.5556,0,0,1,0,1,2
MS-17830,"Melanie Seite",Consumer,4,2023-01-09,2025-10-04,999,4,5,5,370.348000,14,19.431200,92.5870000000,5.2467409032,4.2500,0,0,0,0,0,1
MS-17980,"Michael Stewart",Corporate,6,2023-06-30,2026-12-04,1253,6,11,11,831.196000,42,55.226000,53.4216000000,28.3064528206,4.0000,1,1,0,1,0,1
MT-17815,"Meg Tillman",Consumer,6,2024-11-06,2026-11-11,735,6,10,10,2890.139000,31,509.006800,481.6898333333,17.6118449666,4.5000,0,0,0,0,0,1
MT-18070,"Michelle Tran","Home Office",4,2023-09-25,2026-06-10,989,4,11,11,1316.725800,42,-23.676300,326.3790000000,6.7663360694,4.5000,1,1,0,1,0,2
MV-17485,"Mark Van Huff",Consumer,9,2023-01-20,2026-12-03,1413,7,15,15,1268.986000,50,189.025800,178.5180000000,9.0867987702,4.4444,2,1,0,2,0,3
MV-18190,"Mike Vittorini",Consumer,7,2023-01-30,2026-12-11,1411,7,11,11,1734.574000,37,273.858200,247.7962857143,15.7882108229,3.7143,0,0,0,0,0,0
MW-18220,"Mitch Webber",Consumer,7,2023-08-25,2026-12-13,1206,6,14,14,4710.118000,51,1238.422000,303.7550000000,13.4819618881,3.0000,1,0,0,1,0,1
MW-18235,"Mitch Willingham",Corporate,2,2023-05-21,2026-11-16,1275,2,3,3,1919.976000,13,1665.516000,1919.9760000000,11.2500000000,2.0000,2,0,0,1,0,0
MY-17380,"Maribeth Yedwab",Corporate,7,2024-10-26,2026-12-01,766,7,13,13,1741.553000,49,321.021900,140.6522000000,31.0733568334,5.0000,2,0,1,2,1,0
MY-18295,"Muhammed Yedwab",Corporate,11,2023-04-28,2026-10-20,1271,11,21,21,3655.086000,385,-345.523500,362.5736000000,-9.1011254332,4.1818,1,3,2,1,2,2
MZ-17335,"Maria Zettner","Home Office",4,2024-11-08,2026-11-30,752,4,6,6,593.606000,11,85.019100,148.4015000000,14.3224798941,3.0000,0,0,0,0,0,0
MZ-17515,"Mary Zewe",Corporate,6,2023-04-04,2026-03-23,1084,6,10,10,2462.776000,39,787.750300,81.2424000000,0.7244493023,3.8333,1,0,0,1,0,1
NB-18580,"Nicole Brennan",Corporate,2,2023-09-26,2023-10-22,26,2,2,2,273.872000,7,24.788800,136.9360000000,9.0512356137,4.5000,0,0,0,0,0,0
NB-18655,"Nona Balk",Corporate,9,2023-12-05,2026-12-11,1102,9,17,17,1582.621000,61,117.642900,226.0887142857,17.8692877195,3.2222,2,1,0,2,0,2
NC-18340,"Nat Carroll",Consumer,5,2023-03-30,2026-05-20,1147,5,17,17,2461.404000,212,469.685500,492.2808000000,21.7869069609,2.2000,0,0,3,0,2,0
NC-18415,"Nathan Cano",Consumer,6,2023-05-03,2026-11-19,1296,6,14,14,2218.990000,38,-2425.508400,369.8316666667,-119.3470070678,4.0000,0,0,1,0,1,2
NC-18535,"Nick Crebassa",Corporate,7,2023-07-23,2026-12-24,1250,7,15,15,7741.499000,64,1267.705800,1137.3981666667,10.6973535902,3.2857,1,0,2,1,2,0
NC-18625,"Noah Childs",Corporate,5,2023-10-29,2026-06-09,954,5,9,9,1821.742000,29,-359.021000,364.3484000000,-19.7075656158,3.8000,0,0,0,0,0,2
NC-19470,"Neil Cohen","Home Office",6,2023-06-18,2026-12-02,1263,1,6,6,382.144000,26,-52.742000,63.6906666667,-13.8016035840,3.3333,0,0,0,0,0,4
ND-18370,"Natalie DeCherney",Consumer,9,2023-01-13,2026-12-03,1420,9,18,18,4326.139000,63,353.645500,480.6821111111,8.1746217586,3.8889,0,0,0,0,0,4
ND-18460,"Neil Ducich",Corporate,6,2023-02-06,2026-06-30,1240,6,8,8,2819.540000,36,443.336800,563.9080000000,17.3490746718,3.6667,1,0,0,1,0,1
NF-18385,"Natalie Fritzler",Consumer,7,2023-02-11,2026-10-12,1339,7,14,14,8322.826000,50,-1764.973200,1188.9751428571,6.8820264142,3.2857,0,1,1,0,1,2
NF-18475,"Neil Französisch","Home Office",4,2023-03-14,2025-07-23,862,4,4,4,377.162000,13,85.927800,94.2905000000,22.7827299675,4.0000,0,0,0,0,0,1
NF-18595,"Nicole Fjeld","Home Office",11,2023-03-13,2026-09-07,1274,7,20,20,7003.068000,573,972.378700,636.6425454545,17.2152438155,4.1818,0,1,2,0,2,0
NG-18355,"Nat Gilpin",Corporate,5,2023-11-24,2026-11-12,1084,5,16,16,1869.580000,282,258.298900,373.9160000000,14.3823833289,3.0000,0,0,1,0,1,1
NG-18430,"Nathan Gelder",Consumer,5,2023-11-24,2026-11-12,1084,5,9,9,1395.938000,41,140.941500,279.1876000000,30.5509972293,4.2000,0,0,2,0,2,0
NH-18610,"Nicole Hansen",Corporate,7,2023-03-02,2026-06-24,1210,7,11,11,2673.290000,210,760.166600,381.8985714286,28.4356205275,5.0000,0,0,0,0,0,0
NK-18490,"Neil Knudson","Home Office",7,2024-05-28,2026-10-21,876,6,11,11,571.058000,47,121.217700,78.2030000000,17.8733765542,3.7143,1,2,0,1,0,0
NL-18310,"Nancy Lomonaco","Home Office",4,2023-10-31,2026-11-02,1098,4,10,10,1418.090000,44,343.638100,354.5225000000,24.2324605632,3.2500,0,0,0,0,0,0
NM-18445,"Nathan Mautz","Home Office",7,2023-02-08,2026-07-23,1261,7,14,14,6459.344000,44,2671.662300,922.7634285714,30.8022472536,3.7143,0,0,1,0,1,0
NM-18520,"Neoma Murray",Consumer,10,2024-09-08,2026-04-30,599,10,15,15,2135.579000,292,709.536200,232.6332222222,37.0183938324,3.6000,1,1,3,1,2,3
NP-18325,"Naresj Patel",Consumer,6,2023-05-13,2026-12-05,1302,6,21,21,5026.664000,77,1362.011400,451.1680000000,19.7259945298,3.3333,2,0,1,2,1,0
NP-18670,"Nora Paige",Consumer,5,2024-02-27,2026-11-02,979,5,10,10,3908.402000,46,514.600200,781.6804000000,13.1665115308,3.6000,0,0,0,0,0,0
NP-18685,"Nora Pelletier","Home Office",6,2023-03-07,2025-11-19,988,6,7,7,1228.698000,23,514.501700,204.7830000000,41.8737313807,3.3333,0,0,0,0,0,1
NP-18700,"Nora Preis",Consumer,7,2023-09-05,2026-08-14,1074,7,13,13,7771.022500,61,697.458400,1271.5144166667,6.6484580287,4.1429,1,1,1,1,1,0
NR-18550,"Nick Radford",Consumer,5,2023-06-07,2026-06-03,1092,5,13,13,2161.285000,37,-1748.845600,313.8947500000,-143.1131693028,4.4000,1,0,0,1,0,2
NS-18505,"Neola Schneider",Consumer,4,2025-11-24,2026-12-24,395,4,15,15,2202.935000,52,-12.304000,948.8795000000,-6.5063372114,2.7500,2,0,0,2,0,1
NS-18640,"Noel Staavos",Corporate,13,2023-06-25,2026-07-09,1110,12,26,26,2904.473000,113,-2605.864500,238.1460833333,-147.9819290432,3.7692,1,0,1,1,1,5
NW-18400,"Natalie Webber",Consumer,7,2023-06-21,2026-07-11,1116,7,22,22,7234.014000,78,-4400.396400,1033.4305714286,-70.6617557780,4.7143,0,0,1,0,1,3
NZ-18565,"Nick Zandusky","Home Office",9,2023-08-02,2026-10-06,1161,9,20,20,2488.310000,630,402.423600,276.4788888889,16.1725669229,3.5556,0,0,0,0,0,2
ON-18715,"Odella Nelson",Corporate,9,2023-09-13,2025-11-15,794,9,15,15,1534.240000,56,44.031000,190.0190000000,2.5721243665,4.0000,1,1,1,1,1,1
OT-18730,"Olvera Toch",Consumer,5,2024-04-20,2026-10-26,919,5,10,10,3818.624000,51,-925.831300,763.7248000000,2.8923397276,4.4000,0,0,1,0,1,1
PA-19060,"Pete Armstrong","Home Office",6,2023-05-17,2026-09-18,1220,6,7,7,729.408000,27,225.858800,121.5680000000,30.9646727209,4.0000,0,0,0,0,0,1
PB-18805,"Patrick Bzostek","Home Office",3,2024-11-20,2026-12-05,745,3,10,10,740.356000,212,236.240300,246.7853333333,42.4984793187,3.6667,0,0,1,0,1,0
PB-19105,"Peter Bühler",Consumer,4,2023-11-15,2026-11-03,1084,4,5,5,688.324000,18,218.159700,172.0810000000,31.6943329014,4.7500,0,0,0,0,0,0
PB-19150,"Philip Brown",Consumer,8,2023-07-14,2026-09-24,1168,7,11,11,1456.950000,54,280.660600,182.1187500000,19.2635711589,4.6250,0,0,0,0,0,1
PB-19210,"Phillip Breyer",Corporate,2,2023-11-23,2025-02-11,446,2,2,2,132.738000,10,21.897000,66.3690000000,16.4964064548,3.5000,0,0,0,0,0,0
PC-18745,"Pamela Coakley",Corporate,4,2023-12-31,2026-12-28,1093,4,5,5,1676.244000,22,272.685000,535.4120000000,12.8319126206,3.5000,1,0,0,1,0,1
PC-19000,"Pauline Chand","Home Office",2,2023-04-08,2024-08-01,481,2,3,3,1061.488000,10,-184.336400,530.7440000000,-17.3658486954,5.5000,0,1,0,0,0,2
PF-19120,"Peter Fuller",Consumer,4,2023-05-05,2024-09-17,501,4,19,19,9062.864000,75,-10572.374900,2265.7160000000,-123.3587715948,4.7500,0,0,1,0,1,2
PF-19165,"Philip Fox",Consumer,6,2023-09-20,2026-06-17,1001,6,10,10,2770.000000,34,196.873900,461.6666666667,7.1073610108,4.1667,0,0,0,0,0,1
PF-19225,"Phillip Flathmann",Consumer,5,2025-06-26,2026-09-07,438,5,10,10,2206.128000,32,591.311800,441.2256000000,26.8031501345,4.4000,0,0,0,0,0,0
PG-18820,"Patrick Gardner",Consumer,13,2023-05-09,2026-11-24,1295,12,26,26,3086.907000,320,125.146900,237.4543846154,4.1008603992,4.2308,0,0,1,0,1,2
PG-18895,"Paul Gonzalez",Consumer,9,2023-05-11,2026-11-03,1272,9,17,17,1954.764000,61,277.547500,181.3505000000,9.7902390644,5.0000,1,0,2,1,2,1
PH-18790,"Patricia Hirasaki","Home Office",1,2026-10-21,2026-10-21,0,1,2,2,729.648000,6,5.140800,729.6480000000,NULL,5.0000,0,0,1,0,1,0
PJ-18835,"Patrick Jones",Corporate,8,2023-05-28,2026-11-21,1273,8,13,13,1220.090000,46,442.135500,152.5112500000,36.2379414633,4.0000,0,0,0,0,0,0
PJ-19015,"Pauline Johnson",Consumer,7,2023-04-07,2026-08-18,1229,6,10,10,1824.234000,23,682.997900,260.6048571429,37.4402571161,2.0000,0,1,0,0,0,1
PK-18910,"Paul Knutson","Home Office",2,2023-04-04,2025-09-03,883,2,3,3,1441.152000,14,-798.705000,720.5760000000,-55.4212879696,3.5000,0,0,0,0,0,1
PK-19075,"Pete Kriz",Consumer,12,2023-11-11,2026-12-21,1136,12,25,25,4306.653600,101,2038.267600,388.5968727273,13.4262297905,4.6667,1,1,0,1,0,1
PL-18925,"Paul Lucas","Home Office",5,2023-11-01,2026-12-15,1140,5,8,8,239.481000,29,-0.752700,47.8962000000,-0.3143046839,5.4000,0,0,0,0,0,2
PM-18940,"Paul MacIntyre",Consumer,3,2023-05-04,2025-12-09,950,3,4,4,1405.402000,16,157.876800,468.4673333333,11.2335687583,3.3333,0,0,0,0,0,1
PM-19135,"Peter McVee","Home Office",4,2024-12-19,2026-11-09,690,4,7,7,4085.762000,36,526.753700,260.8960000000,12.7687916513,4.5000,1,0,0,1,0,0
PN-18775,"Parhena Norris","Home Office",8,2024-08-07,2026-11-30,845,8,13,13,1467.152000,47,175.989600,183.3940000000,11.9953215481,3.1250,0,0,0,0,0,1
PO-18850,"Patrick O'Brill",Consumer,11,2023-11-02,2026-12-26,1150,11,22,22,7296.900200,249,38.475700,316.6680222222,-11.4607755012,4.3636,2,0,0,2,0,4
PO-18865,"Patrick O'Donnell",Consumer,7,2023-03-23,2026-12-30,1378,7,13,13,2493.214000,54,437.853300,356.1734285714,17.5618017547,3.8571,0,0,0,0,0,0
PO-19180,"Philisse Overcash","Home Office",9,2024-08-11,2026-07-23,711,9,18,18,4873.503000,65,1155.433100,609.1878750000,23.5601229752,3.4444,1,0,0,1,0,1
PO-19195,"Phillina Ober","Home Office",5,2023-01-04,2026-10-05,1370,5,10,10,1056.858000,32,-44.213900,211.3716000000,2.1187880301,3.0000,0,0,1,0,1,1
PP-18955,"Paul Prost","Home Office",10,2023-08-26,2026-09-24,1125,10,34,34,7233.768000,691,1236.772600,575.2331111111,13.0924995599,3.5000,1,0,2,1,2,0
